b1_frase,b1_tipo,b1_ruta,c1_b1,c2_b1,c3_b1,c4_b1,b1,b2_frase,b2_tipo,b2_ruta,c1_b2,c2_b2,c3_b2,c4_b2,b2,b3_frase,b3_tipo,b3_ruta,c1_b3,c2_b3,c3_b3,c4_b3,b3,b4_frase,b4_tipo,b4_ruta,c1_b4,c2_b4,c3_b4,c4_b4,b4,b5_frase,b5_tipo,b5_ruta,c1_b5,c2_b5,c3_b5,c4_b5,b5,b6_frase,b6_tipo,b6_ruta,c1_b6,c2_b6,c3_b6,c4_b6,b6,b7_frase,b7_tipo,b7_ruta,c1_b7,c2_b7,c3_b7,c4_b7,b7,b8_frase,b8_tipo,b8_ruta,c1_b8,c2_b8,c3_b8,c4_b8,b8,b9_frase,b9_tipo,b9_ruta,c1_b9,c2_b9,c3_b9,c4_b9,b9,b10_frase,b10_tipo,b10_ruta,c1_b10,c2_b10,c3_b10,c4_b10,b10,b11_frase,b11_tipo,b11_ruta,c1_b11,c2_b11,c3_b11,c4_b11,b11,b12_frase,b12_tipo,b12_ruta,c1_b12,c2_b12,c3_b12,c4_b12,b12,b13_frase,b13_tipo,b13_ruta,c1_b13,c2_b13,c3_b13,c4_b13,b13,b14_frase,b14_tipo,b14_ruta,c1_b14,c2_b14,c3_b14,c4_b14,b14,b15_frase,b15_tipo,b15_ruta,c1_b15,c2_b15,c3_b15,c4_b15,b15,b16_frase,b16_tipo,b16_ruta,c1_b16,c2_b16,c3_b16,c4_b16,b16,b17_frase,b17_tipo,b17_ruta,c1_b17,c2_b17,c3_b17,c4_b17,b17,b18_frase,b18_tipo,b18_ruta,c1_b18,c2_b18,c3_b18,c4_b18,b18,b19_frase,b19_tipo,b19_ruta,c1_b19,c2_b19,c3_b19,c4_b19,b19,b20_frase,b20_tipo,b20_ruta,c1_b20,c2_b20,c3_b20,c4_b20,b20,b21_frase,b21_tipo,b21_ruta,c1_b21,c2_b21,c3_b21,c4_b21,b21,b22_frase,b22_tipo,b22_ruta,c1_b22,c2_b22,c3_b22,c4_b22,b22,b23_frase,b23_tipo,b23_ruta,c1_b23,c2_b23,c3_b23,c4_b23,b23,b24_frase,b24_tipo,b24_ruta,c1_b24,c2_b24,c3_b24,c4_b24,b24,b25_frase,b25_tipo,b25_ruta,c1_b25,c2_b25,c3_b25,c4_b25,b25,b26_frase,b26_tipo,b26_ruta,c1_b26,c2_b26,c3_b26,c4_b26,b26,b27_frase,b27_tipo,b27_ruta,c1_b27,c2_b27,c3_b27,c4_b27,b27
estrellas de cristal,m_ff,mml,hermosa,magica,0,0,3,piernas de acero,m_ff,m,fuerte,0,0,0,3,ojos de miel,m_ff,ml,color,0,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,papel,envolver,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,am,pregajosos,sudor,0,0,3,calendario de zacate,a_ff,a,calendario,zacate,esponja,0,3,escobas de cristal,a_ff,al,delicada,destruye facil,0,0,3,escultura de piedra,l_fp,l,duro,0,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerza,0,0,0,3,ojos amargos,m_fp,m,mal,sentimientos,0,0,3,abrazos suaves,m_fp,m,0,0,0,0,3,banqueta abrigadora,a_fp,am,cobijas,0,0,0,3,calceta de plata,a_fp,a,calceta,bonito,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,cargar,0,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,no camina,imposible,3,los hornos se acercan,a_mt,al,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,esposa del presidente,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,inevitable,0,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,m,personas como estrellas,sensibilidad,0,0,3,piernas de acero,m_ff,m,fuerte,ejercicio,0,0,3,ojos de miel,m_ff,ml,color,0,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,papel,papeleria,0,3,collares de perlas,l_ff,lm,sentido figurado,0,0,0,3,zapatos de miel,a_ff,ali,no inventado,0,0,0,3,calendario de zacate,a_ff,ai,dias,festejo,dioses,0,3,escobas de cristal,a_ff,al,no cuidar,0,0,0,3,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,caliente,carbon,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,sobresalen,fuerte,0,0,3,ojos amargos,m_fp,m,seria,0,0,0,3,abrazos suaves,m_fp,m,0,0,0,0,3,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,a,calceta,metal,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,am,cualidades,0,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,traslado,comida,3,los hornos se acercan,a_mt,am,0,0,0,0,3,los atletas corren,l_mt,l,buen fisico,0,0,0,3,las gaviotas vuelan,l_mt,l,playa,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,ml,0,0,0,0,3,la noche llega,m_mt,ml,aviso,noche,0,0,3,los dias corren,m_mt,ml,rapido,0,0,0,3
estrellas de cristal,m_ff,ml,cristal,0,0,0,3,piernas de acero,m_ff,m,fuerte,0,0,0,3,ojos de miel,m_ff,ml,color,abejas,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,lm,no vale nada,sobra,forma de expresarse,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,pies,no sentido,0,0,3,calendario de zacate,a_ff,a,zacate,calendario,0,0,3,escobas de cristal,a_ff,al,facil de romper,0,0,0,3,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,carbon,ardiendo,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,dura,dificil dequebrar,0,0,3,ojos amargos,m_fp,ml,verdes,0,0,0,3,abrazos suaves,m_fp,m,amable,pequeno,0,0,3,banqueta abrigadora,a_fp,a,protegen,0,0,0,3,calceta de plata,a_fp,a,calceta,limpia,brillante,blanca,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,am,descanso,metafora,0,0,3,la cebolla llega,a_mt,a,cebolla,olor,no camina,0,3,los hornos se acercan,a_mt,am,calor,0,0,0,3,los atletas corren,l_mt,l,habilidad,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,movimiento,0,0,0,3,el tiempo alcanza,m_mt,ml,0,0,0,0,3,la noche llega,m_mt,ml,comienzo,noche,0,0,3,los dias corren,m_mt,ml,se pasan muy rapido,0,0,0,3
estrellas de cristal,m_ff,ml,artesania,0,0,0,3,piernas de acero,m_ff,ml,escultura,0,0,0,3,ojos de miel,m_ff,ml,metafora,color,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,papel,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,am,dulces,suaves,0,0,3,calendario de zacate,a_ff,am,amarillo,rugoso,dificil de hacer,0,3,escobas de cristal,a_ff,al,fragil,0,0,0,3,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,carbon,caliente,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,valiente,no miedo,0,3,ojos amargos,m_fp,m,tristeza,0,0,0,3,abrazos suaves,m_fp,m,comodidad,0,0,0,3,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,a,calceta,no flexible,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,a,moverse,sin sentido,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,ojos,llorar,3,los hornos se acercan,a_mt,am,calor,temporada,0,0,3,los atletas corren,l_mt,l,en forma,0,0,0,3,las gaviotas vuelan,l_mt,lm,libertad,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,sol,meter,descansar,0,3,los dias corren,m_mt,ml,rapido,no dura el dia,0,0,3
estrellas de cristal,m_ff,ml,posibilidades,adornos,0,0,3,piernas de acero,m_ff,m,fuerte,0,0,0,3,ojos de miel,m_ff,ml,color,0,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,papel,normal,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,ami,delicados,0,0,0,3,calendario de zacate,a_ff,a,amarillo,dificil de hacer,0,0,3,escobas de cristal,a_ff,al,0,0,0,0,3,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,arde,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,tristeza,0,0,0,3,abrazos suaves,m_fp,m,gentil,0,0,0,3,banqueta abrigadora,a_fp,a,caliennte,sol,0,0,3,calceta de plata,a_fp,a,calceta,color,pesada,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,llegar,fiesta,0,0,3,la cebolla llega,a_mt,am,llorar,doble sentido,0,0,3,los hornos se acercan,a_mt,al,mover,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,gaviota,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,corto,0,0,0,3,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,mc,frase,rapido,0,0,3
estrellas de cristal,m_ff,m,brillantes,llamativas,relucientes,esplandor,3,piernas de acero,m_ff,ml,fuerte,0,0,0,3,ojos de miel,m_ff,ml,color,caricatura,0,0,3,vestidos de tela,l_ff,l,elegante,bonito,0,0,3,sobre de papel,l_ff,l,carta,quieran saber de ti,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,al,caerse,pies,0,0,3,calendario de zacate,a_ff,a,no real,papel,0,0,3,escobas de cristal,a_ff,al,no se puede usar,fragil,0,0,3,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,senmientos fuertes,0,0,0,3,ojos amargos,m_fp,m,personas,amargado,reflejo,0,3,abrazos suaves,m_fp,m,0,0,0,0,3,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,am,calceta,gris,metafora,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,asiento,0,0,0,3,la cebolla llega,a_mt,a,traer,cebolla,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,lm,hacer lo que quieran,alas,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,noche,llega,0,0,3,los dias corren,m_mt,m,transcurren,0,0,0,3
estrellas de cristal,m_ff,ml,llamativas,persona,0,0,3,piernas de acero,m_ff,m,fuerte,0,0,0,3,ojos de miel,m_ff,ml,claros,0,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,algo,objeto,hojas,arbol,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,ali,pies,pegajosos,no apoyarlos,0,3,calendario de zacate,a_ff,a,trapo,no ver,no escribir,0,3,escobas de cristal,a_ff,al,hay pocas,0,0,0,3,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,carbon,fuego,caliente,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,rigida,cerrada,0,0,3,ojos amargos,m_fp,m,tristeza,enojo,metafora,0,3,abrazos suaves,m_fp,m,no fuerte,0,0,0,3,banqueta abrigadora,a_fp,a,prenda,0,0,0,3,calceta de plata,a_fp,am,recuerdo,doble sentido,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,am,asiento,duro,0,0,3,la cebolla llega,a_mt,a,cortar,llego,cocinar,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,les pagan,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,noche,0,0,0,3,los dias corren,m_mt,m,rapido,horas,0,0,3
estrellas de cristal,m_ff,ml,artesanas,figuras,cristal,0,3,piernas de acero,m_ff,ml,acero,huesos,0,0,3,ojos de miel,m_ff,ml,color,0,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,lm,carta,sentimientos,emociones,0,3,collares de perlas,l_ff,l,elegante,0,0,0,3,zapatos de miel,a_ff,ali,no serian,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,fragil,expresion,0,0,3,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,carbon,caliente,quemar,fuego,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,tristeza,doble sentido,0,0,3,abrazos suaves,m_fp,m,no duro,0,0,0,3,banqueta abrigadora,a_fp,a,cubrir,asombrar,0,0,3,calceta de plata,a_fp,a,brilla,limpia,lavarla,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,lugar,0,0,0,3,la cebolla llega,a_mt,a,llorar,experiencia,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,movimiento,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,trasladarse,alas,vuela,3,el tren viaja,l_mt,l,movimiento,0,0,0,3,el tiempo alcanza,m_mt,ml,0,0,0,0,3,la noche llega,m_mt,m,noche,posible,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,mmi,bonitas,fragiles,fabricar,0,3,piernas de acero,m_ff,m,fuerte,ejercicio,0,0,3,ojos de miel,m_ff,m,metafora,color,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,lim,ponerte en el lugar de otro,ayudar,actuar como otro,decidir por otro,3,collares de perlas,l_ff,l,perlas marinas,0,0,0,3,zapatos de miel,a_ff,aml,vida relajada,material,no resiste,0,3,calendario de zacate,a_ff,a,calendario,zacate,bano,0,3,escobas de cristal,a_ff,al,no existe,0,0,0,3,escultura de piedra,l_fp,l,todo se puede,0,0,0,3,carbon ardiente,l_fp,l,carbon,llamas,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,furte,0,0,0,3,ojos amargos,m_fp,m,enojo,molestia,pesado,0,3,abrazos suaves,m_fp,m,lento,delicado,gentil,0,3,banqueta abrigadora,a_fp,al,alfombra,0,0,0,3,calceta de plata,a_fp,a,costoso,comida,pais,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,traer,0,0,0,3,la cebolla llega,a_mt,a,cebolla,no camina,no piernas,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,alas,0,3,el tren viaja,l_mt,l,moverse,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,noche,0,0,0,3,los dias corren,m_mt,m,cambio,0,0,0,3
estrellas de cristal,m_ff,m,sensibles,variedad,0,0,3,piernas de acero,m_ff,m,fuerte,accidente,acero,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,cartas,mesa,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,ali,no duro,0,0,0,3,calendario de zacate,a_ff,a,calendario,zacate,no pobible,0,3,escobas de cristal,a_ff,al,fragil,no necesaria,0,0,3,escultura de piedra,l_fp,l,estable,volumen,figuras,0,3,carbon ardiente,l_fp,l,carbon,prende,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,enojo,tristeza,decepcion,forma de mirar,3,abrazos suaves,m_fp,m,poca fuerza,0,0,0,3,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,am,color,metafora,0,0,3,lapiz sin sabor,a_fp,a,madera,0,0,0,3,la silla ya llego,a_mt,al,sentar,0,0,0,3,la cebolla llega,a_mt,a,llevar,cebolla,traer,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,ave,0,3,el tren viaja,l_mt,l,movimiento,0,0,0,3,el tiempo alcanza,m_mt,m,se acaba,0,0,0,3,la noche llega,m_mt,ml,dormir,fin,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,ml,fragiles,inventar,0,0,3,piernas de acero,m_ff,ml,ejercicio,perdida,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,cartas,mandar,sobres,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,ali,imposible,0,0,0,3,calendario de zacate,a_ff,a,calendario,zacate,posible,0,3,escobas de cristal,a_ff,al,fragil,no posible,0,0,3,escultura de piedra,l_fp,l,imagen,forma,0,0,3,carbon ardiente,l_fp,l,caliente,carbon,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,serio,0,0,0,3,ojos amargos,m_fp,m,cafe,0,0,0,3,abrazos suaves,m_fp,m,sin fuerza,0,0,0,3,banqueta abrigadora,a_fp,am,proteje,0,0,0,3,calceta de plata,a_fp,al,calceta,costoso,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,traer,0,0,0,3,la cebolla llega,a_mt,a,llorar,cebolla,cortar,0,3,los hornos se acercan,a_mt,al,0,0,0,0,3,los atletas corren,l_mt,lm,sonar,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,ave,0,3,el tren viaja,l_mt,l,dirijir,0,0,0,3,el tiempo alcanza,m_mt,m,corren,0,0,0,3,la noche llega,m_mt,m,noche,dia,sol,ocultar,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,mml,fragil,decorar,0,0,3,piernas de acero,m_ff,m,estan bien hechas,resistentes,0,0,3,ojos de miel,m_ff,m,color,bonitos,0,0,3,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,escribir,hacer creatividades,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,ami,dulce,0,0,0,3,calendario de zacate,a_ff,a,se puede elaborar,zacate,0,0,3,escobas de cristal,a_ff,al,no logica,romper,0,0,3,escultura de piedra,l_fp,l,formas,elaborarse,0,0,3,carbon ardiente,l_fp,l,prende,fuego,caliente,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,tristeza,amargado,0,0,3,abrazos suaves,m_fp,m,delicadeza,0,0,0,3,banqueta abrigadora,a_fp,al,calientita,sol,0,0,3,calceta de plata,a_fp,a,calceta,suerte,0,0,3,lapiz sin sabor,a_fp,a,sabor del material,0,0,0,3,la silla ya llego,a_mt,ala,disponible,0,0,0,3,la cebolla llega,a_mt,a,persona,inesperada,llego,0,3,los hornos se acercan,a_mt,am,malo,guerra,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,animal,vuela,posible,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,luna,posible,0,0,3,los dias corren,m_mt,mc,rapido,0,0,0,3
estrellas de cristal,m_ff,m,brillan,noche,cristal,reflejan con laluz del sol.,3,piernas de acero,m_ff,m,fuerte,sentido figurado,0,0,3,ojos de miel,m_ff,m,claros,0,0,0,3,vestidos de tela,l_ff,l,vestido,0,0,0,3,sobre de papel,l_ff,lm,papel,doblado,significado,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,al,posible,0,0,0,3,calendario de zacate,a_ff,am,pasto,0,0,0,3,escobas de cristal,a_ff,am,valioso,0,0,0,3,escultura de piedra,l_fp,l,escultura,0,0,0,3,carbon ardiente,l_fp,l,no ardiente,fuego,0,0,3,comida salada,l_fp,l,no esta rica,0,0,0,3,alma de hierro,m_fp,m,voluntad fuerte,0,0,0,3,ojos amargos,m_fp,m,amargado,0,0,0,3,abrazos suaves,m_fp,m,lindo,afectuoso,0,0,3,banqueta abrigadora,a_fp,ami,acompanar,estable,0,0,3,calceta de plata,a_fp,a,calcetas,color,0,0,3,lapiz sin sabor,a_fp,al,0,0,0,0,3,la silla ya llego,a_mt,amm,bueno,recompensa,0,0,3,la cebolla llega,a_mt,a,temporada,cebolla,cosecha,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,torneo,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,alas,0,3,el tren viaja,l_mt,l,trasladarse,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,ml,noche,horas,0,0,3,los dias corren,m_mt,m,0,0,0,0,3
estrellas de cristal,m_ff,m,brillan,hermosas,0,0,3,piernas de acero,m_ff,ml,fuerte,ejercicio,robot,musculo,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,lm,buena imagen,carisma,significado propio,0,3,sobre de papel,l_ff,l,papel,fragil,comun,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,ali,enmielado,chuparlo,0,0,3,calendario de zacate,a_ff,a,pasto,regar,0,0,3,escobas de cristal,a_ff,al,cristal,0,0,0,3,escultura de piedra,l_fp,l,material,material,0,0,3,carbon ardiente,l_fp,l,quemar,carbon,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,firme,0,0,0,3,ojos amargos,m_fp,m,no alegria,tristeza,0,0,3,abrazos suaves,m_fp,m,aliento,suavidad,carino,0,3,banqueta abrigadora,a_fp,ami,comoda,metafora,0,0,3,calceta de plata,a_fp,a,plata,0,0,0,3,lapiz sin sabor,a_fp,al,0,0,0,0,3,la silla ya llego,a_mt,al,venta,0,0,0,3,la cebolla llega,a_mt,a,temporada,cebolla,estacion,cosecha,3,los hornos se acercan,a_mt,am,persona,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,ave,vuela,videos,0,3,el tren viaja,l_mt,l,carbon,0,0,0,3,el tiempo alcanza,m_mt,m,no suficiente,0,0,0,3,la noche llega,m_mt,m,noche,llega,cielo,oscuro,3,los dias corren,m_mt,m,tiempo,0,0,0,3
estrellas de cristal,m_ff,m,cristal,similar,bellas,0,3,piernas de acero,m_ff,ml,robot,0,0,0,3,ojos de miel,m_ff,m,bonitas,tierna,color,0,3,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,papel,forma,0,0,3,collares de perlas,l_ff,l,hilo,0,0,0,3,zapatos de miel,a_ff,al,hechos,pegajosos,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,delicadas,0,0,0,3,escultura de piedra,l_fp,l,arte grande,imaginacion,0,0,3,carbon ardiente,l_fp,l,prende,fuego,caliente,carbon,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,impenetrable,dura,0,0,3,ojos amargos,m_fp,m,no sentimientos,metafora,0,0,3,abrazos suaves,m_fp,m,abrazo,calido,suave,0,3,banqueta abrigadora,a_fp,al,raro,complicado,0,0,3,calceta de plata,a_fp,a,calceta,plata,imposible,0,3,lapiz sin sabor,a_fp,am,no pinta bien,no sirve,0,0,3,la silla ya llego,a_mt,al,movio,fija,0,0,3,la cebolla llega,a_mt,a,verdura,0,0,0,3,los hornos se acercan,a_mt,a,caricaturas,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,dios,0,3,el tren viaja,l_mt,l,avanza,impulsado,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,posible,noches,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,mli,cristal,satelites naturales,emiten su propia luz,0,3,piernas de acero,m_ff,m,fuerte,cuerpo,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,objeto,dejar,0,0,3,collares de perlas,l_ff,l,joya,valioso,0,0,3,zapatos de miel,a_ff,al,derrite,color,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,no posible,0,0,0,3,escultura de piedra,l_fp,l,letras,simbolos,tallados,real,3,carbon ardiente,l_fp,l,arde,quemar,carbon,fuego,3,comida salada,l_fp,l,mal sabor,0,0,0,3,alma de hierro,m_fp,m,expresion,fuerte,0,0,3,ojos amargos,m_fp,m,amargado,emoiones,0,0,3,abrazos suaves,m_fp,m,plural,lindo,tierno,0,3,banqueta abrigadora,a_fp,ami,abrazos,caidas,0,0,3,calceta de plata,a_fp,a,calceta,fuerte,0,0,3,lapiz sin sabor,a_fp,al,sabor,0,0,0,3,la silla ya llego,a_mt,al,0,0,0,0,3,la cebolla llega,a_mt,a,cebolla,ojos,arde,imposible,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,maraton,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,alas,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,noche,metafora,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
